            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2449140.500000000, A.D. 1993-Jun-02 00:00:00.0000, -5.272799183435030E+00, -1.377024689084575E+00,  1.237831804124110E-01,
2449150.500000000, A.D. 1993-Jun-12 00:00:00.0000, -5.254188293908096E+00, -1.446401783834572E+00,  1.236538415353982E-01,
2449160.500000000, A.D. 1993-Jun-22 00:00:00.0000, -5.234617557082883E+00, -1.515517644231574E+00,  1.235018316460405E-01,
2449170.500000000, A.D. 1993-Jul-02 00:00:00.0000, -5.214093969550427E+00, -1.584351723306396E+00,  1.233274141399159E-01,
2449180.500000000, A.D. 1993-Jul-12 00:00:00.0000, -5.192616579386346E+00, -1.652899171651708E+00,  1.231304123462587E-01,
2449190.500000000, A.D. 1993-Jul-22 00:00:00.0000, -5.170193220291978E+00, -1.721143622492460E+00,  1.229109393535540E-01,
2449200.500000000, A.D. 1993-Aug-01 00:00:00.0000, -5.146826722510271E+00, -1.789071107677803E+00,  1.226691031929599E-01,
2449210.500000000, A.D. 1993-Aug-11 00:00:00.0000, -5.122519322252146E+00, -1.856675085316135E+00,  1.224047629199840E-01,
2449220.500000000, A.D. 1993-Aug-21 00:00:00.0000, -5.097279514296424E+00, -1.923935101043723E+00,  1.221181916928193E-01,
2449230.500000000, A.D. 1993-Aug-31 00:00:00.0000, -5.071106889722993E+00, -1.990845666127223E+00,  1.218092661065910E-01,
2449240.500000000, A.D. 1993-Sep-10 00:00:00.0000, -5.044009203402132E+00, -2.057391670129802E+00,  1.214780923676582E-01,
2449250.500000000, A.D. 1993-Sep-20 00:00:00.0000, -5.015991162498360E+00, -2.123559187050542E+00,  1.211247867364513E-01,
2449260.500000000, A.D. 1993-Sep-30 00:00:00.0000, -4.987055266219337E+00, -2.189341348376053E+00,  1.207492530616733E-01,
2449270.500000000, A.D. 1993-Oct-10 00:00:00.0000, -4.957210206540184E+00, -2.254718751514194E+00,  1.203517606702476E-01,
2449280.500000000, A.D. 1993-Oct-20 00:00:00.0000, -4.926457621661143E+00, -2.319685813718098E+00,  1.199321984273019E-01,
2449290.500000000, A.D. 1993-Oct-30 00:00:00.0000, -4.894804773033769E+00, -2.384227153386540E+00,  1.194907266741977E-01,
2449300.500000000, A.D. 1993-Nov-09 00:00:00.0000, -4.862257155030159E+00, -2.448330129375404E+00,  1.190274437183870E-01,
2449310.500000000, A.D. 1993-Nov-19 00:00:00.0000, -4.828819106053635E+00, -2.511987754767319E+00,  1.185422684483905E-01,
2449320.500000000, A.D. 1993-Nov-29 00:00:00.0000, -4.794498728333019E+00, -2.575180371399427E+00,  1.180355248584019E-01,
2449330.500000000, A.D. 1993-Dec-09 00:00:00.0000, -4.759299064010875E+00, -2.637903744197057E+00,  1.175070737484620E-01,
2449340.500000000, A.D. 1993-Dec-19 00:00:00.0000, -4.723228446041081E+00, -2.700141959631953E+00,  1.169571162872507E-01,
2449350.500000000, A.D. 1993-Dec-29 00:00:00.0000, -4.686291970009488E+00, -2.761882547636635E+00,  1.163857908644533E-01,
2449360.500000000, A.D. 1994-Jan-08 00:00:00.0000, -4.648495528142635E+00, -2.823120020157430E+00,  1.157929801333689E-01,
2449370.500000000, A.D. 1994-Jan-18 00:00:00.0000, -4.609848057709245E+00, -2.883833873533251E+00,  1.151790631863927E-01,
2449380.500000000, A.D. 1994-Jan-28 00:00:00.0000, -4.570352647020706E+00, -2.944020448933555E+00,  1.145439208010224E-01,
2449390.500000000, A.D. 1994-Feb-07 00:00:00.0000, -4.530018878578052E+00, -3.003664903747943E+00,  1.138877368682742E-01,
2449400.500000000, A.D. 1994-Feb-17 00:00:00.0000, -4.488852607050290E+00, -3.062753906685975E+00,  1.132107099718567E-01,
2449410.500000000, A.D. 1994-Feb-27 00:00:00.0000, -4.446859704797993E+00, -3.121283104957633E+00,  1.125127239700006E-01,
2449420.500000000, A.D. 1994-Mar-09 00:00:00.0000, -4.404050488358106E+00, -3.179232726480014E+00,  1.117941507485455E-01,
2449430.500000000, A.D. 1994-Mar-19 00:00:00.0000, -4.360428999249308E+00, -3.236598408587785E+00,  1.110549233747470E-01,
2449440.500000000, A.D. 1994-Mar-29 00:00:00.0000, -4.316004508308525E+00, -3.293366439332215E+00,  1.102952302371060E-01,
2449450.500000000, A.D. 1994-Apr-08 00:00:00.0000, -4.270784544121075E+00, -3.349523906892467E+00,  1.095152726107253E-01,
2449460.500000000, A.D. 1994-Apr-18 00:00:00.0000, -4.224775438810419E+00, -3.405066103342209E+00,  1.087149821483627E-01,
2449470.500000000, A.D. 1994-Apr-28 00:00:00.0000, -4.177987315691372E+00, -3.459974520294400E+00,  1.078947292933096E-01,
2449480.500000000, A.D. 1994-May-08 00:00:00.0000, -4.130426423553827E+00, -3.514245126947134E+00,  1.070544456243406E-01,
2449490.500000000, A.D. 1994-May-18 00:00:00.0000, -4.082101851911863E+00, -3.567863807830603E+00,  1.061943767876314E-01,
2449500.500000000, A.D. 1994-May-28 00:00:00.0000, -4.033021433471408E+00, -3.620818909477585E+00,  1.053147182390862E-01,
2449510.500000000, A.D. 1994-Jun-07 00:00:00.0000, -3.983193407682236E+00, -3.673105988287394E+00,  1.044154077577011E-01,
2449520.500000000, A.D. 1994-Jun-17 00:00:00.0000, -3.932627321884255E+00, -3.724706319292273E+00,  1.034968732323620E-01,
2449530.500000000, A.D. 1994-Jun-27 00:00:00.0000, -3.881330527345339E+00, -3.775617419828991E+00,  1.025590194182036E-01,
2449540.500000000, A.D. 1994-Jul-07 00:00:00.0000, -3.829313546799595E+00, -3.825825050691714E+00,  1.016021166850638E-01,
2449550.500000000, A.D. 1994-Jul-17 00:00:00.0000, -3.776583787299417E+00, -3.875317425273141E+00,  1.006264148997197E-01,
2449560.500000000, A.D. 1994-Jul-27 00:00:00.0000, -3.723150647617141E+00, -3.924091761987648E+00,  9.963182092302919E-02,
2449570.500000000, A.D. 1994-Aug-06 00:00:00.0000, -3.669024626713039E+00, -3.972128962199455E+00,  9.861880463550679E-02,
2449580.500000000, A.D. 1994-Aug-16 00:00:00.0000, -3.614213064459803E+00, -4.019426975354873E+00,  9.758730069132385E-02,
2449590.500000000, A.D. 1994-Aug-26 00:00:00.0000, -3.558727595758172E+00, -4.065973073759473E+00,  9.653755248965135E-02,
2449600.500000000, A.D. 1994-Sep-05 00:00:00.0000, -3.502576677887171E+00, -4.111754751605156E+00,  9.546986420486078E-02,
2449610.500000000, A.D. 1994-Sep-15 00:00:00.0000, -3.445769530212099E+00, -4.156770040357445E+00,  9.438416199416204E-02,
2449620.500000000, A.D. 1994-Sep-25 00:00:00.0000, -3.388317637674395E+00, -4.201001096303789E+00,  9.328090130956540E-02,
2449630.500000000, A.D. 1994-Oct-05 00:00:00.0000, -3.330229530367450E+00, -4.244445350647946E+00,  9.216006403731530E-02,
2449640.500000000, A.D. 1994-Oct-15 00:00:00.0000, -3.271516435839593E+00, -4.287091223212054E+00,  9.102190258878547E-02,
2449650.500000000, A.D. 1994-Oct-25 00:00:00.0000, -3.212188363103353E+00, -4.328927055084423E+00,  8.986671403420374E-02,
2449660.500000000, A.D. 1994-Nov-04 00:00:00.0000, -3.152255322178858E+00, -4.369950406091403E+00,  8.869447578447476E-02,
2449670.500000000, A.D. 1994-Nov-14 00:00:00.0000, -3.091728162155828E+00, -4.410144685907047E+00,  8.750565343928188E-02,
2449680.500000000, A.D. 1994-Nov-24 00:00:00.0000, -3.030617424276725E+00, -4.449508153442166E+00,  8.630021835423797E-02,
2449690.500000000, A.D. 1994-Dec-04 00:00:00.0000, -2.968934487618157E+00, -4.488028973792932E+00,  8.507847455762728E-02,
2449700.500000000, A.D. 1994-Dec-14 00:00:00.0000, -2.906689363311965E+00, -4.525696797969625E+00,  8.384071895271518E-02,
2449710.500000000, A.D. 1994-Dec-24 00:00:00.0000, -2.843894079810035E+00, -4.562509772328076E+00,  8.258692621220544E-02,
2449720.500000000, A.D. 1995-Jan-03 00:00:00.0000, -2.780558995309021E+00, -4.598451003145265E+00,  8.131762569855333E-02,
2449730.500000000, A.D. 1995-Jan-13 00:00:00.0000, -2.716695219946938E+00, -4.633520366604428E+00,  8.003277236872496E-02,
2449740.500000000, A.D. 1995-Jan-23 00:00:00.0000, -2.652315683657822E+00, -4.667706536798860E+00,  7.873267642191767E-02,
2449750.500000000, A.D. 1995-Feb-02 00:00:00.0000, -2.587430109255541E+00, -4.700998987390519E+00,  7.741769213526252E-02,
2449760.500000000, A.D. 1995-Feb-12 00:00:00.0000, -2.522051441723714E+00, -4.733397605555088E+00,  7.608776739918302E-02,
2449770.500000000, A.D. 1995-Feb-22 00:00:00.0000, -2.456191110073008E+00, -4.764885517434328E+00,  7.474346242551086E-02,
2449780.500000000, A.D. 1995-Mar-04 00:00:00.0000, -2.389860073102954E+00, -4.795462765289055E+00,  7.338477820018680E-02,
2449790.500000000, A.D. 1995-Mar-14 00:00:00.0000, -2.323071977407310E+00, -4.825119970527611E+00,  7.201199367925903E-02,
2449800.500000000, A.D. 1995-Mar-24 00:00:00.0000, -2.255837792050752E+00, -4.853846380422918E+00,  7.062550154862099E-02,
2449810.500000000, A.D. 1995-Apr-03 00:00:00.0000, -2.188170364291556E+00, -4.881642455067592E+00,  6.922527944257577E-02,
2449820.500000000, A.D. 1995-Apr-13 00:00:00.0000, -2.120081804359778E+00, -4.908492933970024E+00,  6.781186845854616E-02,
2449830.500000000, A.D. 1995-Apr-23 00:00:00.0000, -2.051584371288074E+00, -4.934397467338289E+00,  6.638531551229930E-02,
2449840.500000000, A.D. 1995-May-03 00:00:00.0000, -1.982691071071110E+00, -4.959347760986840E+00,  6.494591926821021E-02,
2449850.500000000, A.D. 1995-May-13 00:00:00.0000, -1.913414074991075E+00, -4.983334510159298E+00,  6.349405359459517E-02,
2449860.500000000, A.D. 1995-May-23 00:00:00.0000, -1.843767417181925E+00, -5.006357884601466E+00,  6.202973910785436E-02,
2449870.500000000, A.D. 1995-Jun-02 00:00:00.0000, -1.773762394417459E+00, -5.028403784814691E+00,  6.055353562523009E-02,
2449880.500000000, A.D. 1995-Jun-12 00:00:00.0000, -1.703412983172776E+00, -5.049472997173877E+00,  5.906547673250327E-02,
2449890.500000000, A.D. 1995-Jun-22 00:00:00.0000, -1.632732511039524E+00, -5.069557104309213E+00,  5.756591083296170E-02,
2449900.500000000, A.D. 1995-Jul-02 00:00:00.0000, -1.561732680837426E+00, -5.088648211917447E+00,  5.605521907863605E-02,
2449910.500000000, A.D. 1995-Jul-12 00:00:00.0000, -1.490429515928714E+00, -5.106747623159841E+00,  5.453340443363101E-02,
2449920.500000000, A.D. 1995-Jul-22 00:00:00.0000, -1.418834140428263E+00, -5.123841037019400E+00,  5.300108527396913E-02,
2449930.500000000, A.D. 1995-Aug-01 00:00:00.0000, -1.346960668405337E+00, -5.139930705153744E+00,  5.145829293171377E-02,
2449940.500000000, A.D. 1995-Aug-11 00:00:00.0000, -1.274823885826633E+00, -5.155009194673865E+00,  4.990537108178879E-02,
2449950.500000000, A.D. 1995-Aug-21 00:00:00.0000, -1.202435172246991E+00, -5.169068506721487E+00,  4.834276067584867E-02,
2449960.500000000, A.D. 1995-Aug-31 00:00:00.0000, -1.129811064015728E+00, -5.182111854307068E+00,  4.677044131822243E-02,
2449970.500000000, A.D. 1995-Sep-10 00:00:00.0000, -1.056963909502587E+00, -5.194125583620886E+00,  4.518904094735621E-02,
2449980.500000000, A.D. 1995-Sep-20 00:00:00.0000, -9.839077492654207E-01, -5.205111869428941E+00,  4.359864654479116E-02,
2449990.500000000, A.D. 1995-Sep-30 00:00:00.0000, -9.106576320735532E-01, -5.215065347586242E+00,  4.199957585662653E-02,
2450000.500000000, A.D. 1995-Oct-10 00:00:00.0000, -8.372260899968310E-01, -5.223978301277480E+00,  4.039229580138651E-02,
2450010.500000000, A.D. 1995-Oct-20 00:00:00.0000, -7.636294967047780E-01, -5.231854433229482E+00,  3.877682339146738E-02,
2450020.500000000, A.D. 1995-Oct-30 00:00:00.0000, -6.898805318303994E-01, -5.238682187364496E+00,  3.715375785550953E-02,
2450030.500000000, A.D. 1995-Nov-09 00:00:00.0000, -6.159947307295965E-01, -5.244463636422049E+00,  3.552322094519656E-02,
2450040.500000000, A.D. 1995-Nov-19 00:00:00.0000, -5.419864311528606E-01, -5.249194257333730E+00,  3.388556195117313E-02,
2450050.500000000, A.D. 1995-Nov-29 00:00:00.0000, -4.678687731042920E-01, -5.252868166691562E+00,  3.224122650799451E-02,
2450060.500000000, A.D. 1995-Dec-09 00:00:00.0000, -3.936594032009476E-01, -5.255489090980738E+00,  3.059026611358955E-02,
2450070.500000000, A.D. 1995-Dec-19 00:00:00.0000, -3.193700074435860E-01, -5.257046725454631E+00,  2.893330060632032E-02,
2450080.500000000, A.D. 1995-Dec-29 00:00:00.0000, -2.450175191022296E-01, -5.257544698372360E+00,  2.727042908609645E-02,
2450090.500000000, A.D. 1996-Jan-08 00:00:00.0000, -1.706168988399661E-01, -5.256978490018869E+00,  2.560204347867460E-02,
2450100.500000000, A.D. 1996-Jan-18 00:00:00.0000, -9.618036024746048E-02, -5.255343497804960E+00,  2.392860923056990E-02,
2450110.500000000, A.D. 1996-Jan-28 00:00:00.0000, -2.172710688787077E-02, -5.252645030008833E+00,  2.225015303009053E-02,
2450120.500000000, A.D. 1996-Feb-07 00:00:00.0000,  5.273118970347160E-02, -5.248872926737755E+00,  2.056734142905185E-02,
2450130.500000000, A.D. 1996-Feb-17 00:00:00.0000,  1.271778417930799E-01, -5.244032276117104E+00,  1.888027738634744E-02,
2450140.500000000, A.D. 1996-Feb-27 00:00:00.0000,  2.015965073697566E-01, -5.238120012682489E+00,  1.718933284226709E-02,
2450150.500000000, A.D. 1996-Mar-08 00:00:00.0000,  2.759752465529450E-01, -5.231131416180984E+00,  1.549503336018004E-02,
2450160.500000000, A.D. 1996-Mar-18 00:00:00.0000,  3.502949449429094E-01, -5.223073626888146E+00,  1.379739467425432E-02,
2450170.500000000, A.D. 1996-Mar-28 00:00:00.0000,  4.245429268482512E-01, -5.213937845976574E+00,  1.209707243132292E-02,
2450180.500000000, A.D. 1996-Apr-07 00:00:00.0000,  4.987025441173993E-01, -5.203729126987263E+00,  1.039422385190147E-02,
2450190.500000000, A.D. 1996-Apr-17 00:00:00.0000,  5.727575387537259E-01, -5.192446587353817E+00,  8.689194984614946E-03,
2450200.500000000, A.D. 1996-Apr-27 00:00:00.0000,  6.466949181738645E-01, -5.180086246965703E+00,  6.982521484224273E-03,
2450210.500000000, A.D. 1996-May-07 00:00:00.0000,  7.204958547863956E-01, -5.166655477151020E+00,  5.274267425075133E-03,
2450220.500000000, A.D. 1996-May-17 00:00:00.0000,  7.941479783626064E-01, -5.152147910712734E+00,  3.565057151886140E-03,
2450230.500000000, A.D. 1996-May-27 00:00:00.0000,  8.676332605273950E-01, -5.136569047878637E+00,  1.855064614874183E-03,
2450240.500000000, A.D. 1996-Jun-06 00:00:00.0000,  9.409361140281980E-01, -5.119918764452088E+00,  1.446686603250775E-04,
2450250.500000000, A.D. 1996-Jun-16 00:00:00.0000,  1.014043445277361E+00, -5.102195189203275E+00, -1.565621836036657E-03,
2450260.500000000, A.D. 1996-Jun-26 00:00:00.0000,  1.086935184869763E+00, -5.083405913507923E+00, -3.275716695151931E-03,
2450270.500000000, A.D. 1996-Jul-06 00:00:00.0000,  1.159600274384319E+00, -5.063545732882938E+00, -4.984964241224423E-03,
2450280.500000000, A.D. 1996-Jul-16 00:00:00.0000,  1.232019965629709E+00, -5.042622138162998E+00, -6.693220819385774E-03,
2450290.500000000, A.D. 1996-Jul-26 00:00:00.0000,  1.304177878640161E+00, -5.020635414516368E+00, -8.400083573108445E-03,
2450300.500000000, A.D. 1996-Aug-05 00:00:00.0000,  1.376062107279242E+00, -4.997584865169967E+00, -1.010502011486199E-02,
2450310.500000000, A.D. 1996-Aug-15 00:00:00.0000,  1.447651510902696E+00, -4.973479886223037E+00, -1.180797036906233E-02,
2450320.500000000, A.D. 1996-Aug-25 00:00:00.0000,  1.518935051300104E+00, -4.948315645474964E+00, -1.350824662730960E-02,
2450330.500000000, A.D. 1996-Sep-04 00:00:00.0000,  1.589894855014108E+00, -4.922100996534590E+00, -1.520569196598350E-02,
2450340.500000000, A.D. 1996-Sep-14 00:00:00.0000,  1.660513533172001E+00, -4.894838252107411E+00, -1.689994204997287E-02,
2450350.500000000, A.D. 1996-Sep-24 00:00:00.0000,  1.730779339529370E+00, -4.866526832485903E+00, -1.859041902431491E-02,
2450360.500000000, A.D. 1996-Oct-04 00:00:00.0000,  1.800671698375303E+00, -4.837177704836005E+00, -2.027706359934807E-02,
2450370.500000000, A.D. 1996-Oct-14 00:00:00.0000,  1.870178943285128E+00, -4.806787846907047E+00, -2.195921516596869E-02,
2450380.500000000, A.D. 1996-Oct-24 00:00:00.0000,  1.939283452806283E+00, -4.775366084825082E+00, -2.363666431974317E-02,
2450390.500000000, A.D. 1996-Nov-03 00:00:00.0000,  2.007968527273218E+00, -4.742916976561517E+00, -2.530907100877949E-02,
2450400.500000000, A.D. 1996-Nov-13 00:00:00.0000,  2.076221616220678E+00, -4.709441328959464E+00, -2.697587327192260E-02,
2450410.500000000, A.D. 1996-Nov-23 00:00:00.0000,  2.144022416211920E+00, -4.674950158327985E+00, -2.863696433244686E-02,
2450420.500000000, A.D. 1996-Dec-03 00:00:00.0000,  2.211360167348412E+00, -4.639442862447708E+00, -3.029171378423333E-02,
2450430.500000000, A.D. 1996-Dec-13 00:00:00.0000,  2.278216290987678E+00, -4.602929090220409E+00, -3.193991029292632E-02,
2450440.500000000, A.D. 1996-Dec-23 00:00:00.0000,  2.344574958031372E+00, -4.565414070185975E+00, -3.358118114082823E-02,
2450450.500000000, A.D. 1997-Jan-02 00:00:00.0000,  2.410424206759351E+00, -4.526901031461090E+00, -3.521500049344906E-02,
2450460.500000000, A.D. 1997-Jan-12 00:00:00.0000,  2.475742577050778E+00, -4.487401546596036E+00, -3.684125547992348E-02,
2450470.500000000, A.D. 1997-Jan-22 00:00:00.0000,  2.540520742377466E+00, -4.446915943778417E+00, -3.845928786770567E-02,
2450480.500000000, A.D. 1997-Feb-01 00:00:00.0000,  2.604740256717491E+00, -4.405455938251325E+00, -4.006891750255715E-02,
2450490.500000000, A.D. 1997-Feb-11 00:00:00.0000,  2.668384693763898E+00, -4.363027472247214E+00, -4.166976454441372E-02,
2450500.500000000, A.D. 1997-Feb-21 00:00:00.0000,  2.731443680000154E+00, -4.319634916018870E+00, -4.326128191862511E-02,
2450510.500000000, A.D. 1997-Mar-03 00:00:00.0000,  2.793895316821531E+00, -4.275291901128050E+00, -4.484339820297350E-02,
2450520.500000000, A.D. 1997-Mar-13 00:00:00.0000,  2.855730215748153E+00, -4.229999353766848E+00, -4.641544024291434E-02,
2450530.500000000, A.D. 1997-Mar-23 00:00:00.0000,  2.916931353312664E+00, -4.183769976913868E+00, -4.797720587209155E-02,
2450540.500000000, A.D. 1997-Apr-02 00:00:00.0000,  2.977482015831051E+00, -4.136611968846208E+00, -4.952836360867299E-02,
2450550.500000000, A.D. 1997-Apr-12 00:00:00.0000,  3.037372166001220E+00, -4.088530105189410E+00, -5.106834013057548E-02,
2450560.500000000, A.D. 1997-Apr-22 00:00:00.0000,  3.096581026310247E+00, -4.039539385671345E+00, -5.259706205077256E-02,
2450570.500000000, A.D. 1997-May-02 00:00:00.0000,  3.155098983514210E+00, -3.989642943963700E+00, -5.411390617967318E-02,
2450580.500000000, A.D. 1997-May-12 00:00:00.0000,  3.212909386896103E+00, -3.938853349973457E+00, -5.561862742412605E-02,
2450590.500000000, A.D. 1997-May-22 00:00:00.0000,  3.269996898853111E+00, -3.887180696783742E+00, -5.711091062473838E-02,
2450600.500000000, A.D. 1997-Jun-01 00:00:00.0000,  3.326351327204498E+00, -3.834631616885524E+00, -5.859022057801920E-02,
2450610.500000000, A.D. 1997-Jun-11 00:00:00.0000,  3.381952356191063E+00, -3.781221104056433E+00, -6.005644603570573E-02,
2450620.500000000, A.D. 1997-Jun-21 00:00:00.0000,  3.436791820732061E+00, -3.726954647761605E+00, -6.150899990632990E-02,
2450630.500000000, A.D. 1997-Jul-01 00:00:00.0000,  3.490852542813182E+00, -3.671845909163612E+00, -6.294765677083848E-02,
2450640.500000000, A.D. 1997-Jul-11 00:00:00.0000,  3.544120226085154E+00, -3.615905276385131E+00, -6.437207003826982E-02,
2450650.500000000, A.D. 1997-Jul-21 00:00:00.0000,  3.596586161040724E+00, -3.559141739669871E+00, -6.578174275047569E-02,
2450660.500000000, A.D. 1997-Jul-31 00:00:00.0000,  3.648229372121659E+00, -3.501571178570019E+00, -6.717657956699996E-02,
2450670.500000000, A.D. 1997-Aug-10 00:00:00.0000,  3.699043245134450E+00, -3.443199861647568E+00, -6.855597597283428E-02,
2450680.500000000, A.D. 1997-Aug-20 00:00:00.0000,  3.749011489113234E+00, -3.384043445025771E+00, -6.991974443802812E-02,
2450690.500000000, A.D. 1997-Aug-30 00:00:00.0000,  3.798119440346978E+00, -3.324113096747654E+00, -7.126755094752286E-02,
2450700.500000000, A.D. 1997-Sep-09 00:00:00.0000,  3.846360411454326E+00, -3.263418572931550E+00, -7.259887740193516E-02,
2450710.500000000, A.D. 1997-Sep-19 00:00:00.0000,  3.893713957369707E+00, -3.201977795851526E+00, -7.391367531619142E-02,
2450720.500000000, A.D. 1997-Sep-29 00:00:00.0000,  3.940173557235708E+00, -3.139797943702029E+00, -7.521135435853030E-02,
2450730.500000000, A.D. 1997-Oct-09 00:00:00.0000,  3.985724739675478E+00, -3.076895285150519E+00, -7.649170737424307E-02,
2450740.500000000, A.D. 1997-Oct-19 00:00:00.0000,  4.030353210262194E+00, -3.013283151724083E+00, -7.775445915839133E-02,
