            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2470030.500000000, A.D. 2050-Aug-12 00:00:00.0000, -3.796838439343764E+00, -4.022037333268999E+00, -6.577127465669003E-02,  2.134224161412034E-03, -4.301087895288470E-03, -3.041608780985609E-04,
2470040.500000000, A.D. 2050-Aug-22 00:00:00.0000, -3.775165573072600E+00, -4.064696294225120E+00, -6.880705697426612E-02,  2.200188644323578E-03, -4.230684469720259E-03, -3.029885059617858E-04,
2470050.500000000, A.D. 2050-Sep-01 00:00:00.0000, -3.752837836755791E+00, -4.106650618111813E+00, -7.183090422799744E-02,  2.265202006382500E-03, -4.160159670557620E-03, -3.017739678429442E-04,
2470060.500000000, A.D. 2050-Sep-11 00:00:00.0000, -3.729864628072408E+00, -4.147899066467121E+00, -7.484239775430242E-02,  2.329286800174280E-03, -4.089508512863128E-03, -3.005178551397499E-04,
2470070.500000000, A.D. 2050-Sep-21 00:00:00.0000, -3.706255123712110E+00, -4.188440349803057E+00, -7.784112457126020E-02,  2.392464677217707E-03, -4.018725777831781E-03, -2.992207130985385E-04,
2470080.500000000, A.D. 2050-Oct-01 00:00:00.0000, -3.682018288201342E+00, -4.228273125307967E+00, -8.082667692622254E-02,  2.454756424640333E-03, -3.947806020775893E-03, -2.978830426222763E-04,
2470090.500000000, A.D. 2050-Oct-11 00:00:00.0000, -3.657162882370656E+00, -4.267395994624507E+00, -8.379865186111800E-02,  2.516182000091093E-03, -3.876743578441281E-03, -2.965053020026301E-04,
2470100.500000000, A.D. 2050-Oct-21 00:00:00.0000, -3.631697471485968E+00, -4.305807501698115E+00, -8.675665079438698E-02,  2.576760564061039E-03, -3.805532575608346E-03, -2.950879084955011E-04,
2470110.500000000, A.D. 2050-Oct-31 00:00:00.0000, -3.605630433065957E+00, -4.343506130683668E+00, -8.970027911771325E-02,  2.636510510508254E-03, -3.734166930110008E-03, -2.936312397163445E-04,
2470120.500000000, A.D. 2050-Nov-10 00:00:00.0000, -3.578969964399484E+00, -4.380490303896540E+00, -9.262914580617920E-02,  2.695449496212869E-03, -3.662640356832250E-03, -2.921356349401688E-04,
2470130.500000000, A.D. 2050-Nov-20 00:00:00.0000, -3.551724089776893E+00, -4.416758379801004E+00, -9.554286304107197E-02,  2.753594468589451E-03, -3.590946371218394E-03, -2.906013963318502E-04,
2470140.500000000, A.D. 2050-Nov-30 00:00:00.0000, -3.523900667451914E+00, -4.452308651031531E+00, -9.844104584458110E-02,  2.810961691739298E-03, -3.519078292332630E-03, -2.890287900891233E-04,
2470150.500000000, A.D. 2050-Dec-10 00:00:00.0000, -3.495507396351936E+00, -4.487139342442046E+00, -1.013233117254084E-01,  2.867566770733779E-03, -3.447029245361422E-03, -2.874180474793376E-04,
2470160.500000000, A.D. 2050-Dec-20 00:00:00.0000, -3.466551822553525E+00, -4.521248609176277E+00, -1.041892803341440E-01,  2.923424674366196E-03, -3.374792163260695E-03, -2.857693657564319E-04,
2470170.500000000, A.D. 2050-Dec-30 00:00:00.0000, -3.437041345535256E+00, -4.554634534749719E+00, -1.070385731273794E-01,  2.978549757019573E-03, -3.302359787553426E-03, -2.840829090095857E-04,
2470180.500000000, A.D. 2051-Jan-09 00:00:00.0000, -3.406983224217449E+00, -4.587295129140223E+00, -1.098708130403394E-01,  3.032955779203744E-03, -3.229724669399775E-03, -2.823588090123942E-04,
2470190.500000000, A.D. 2051-Jan-19 00:00:00.0000, -3.376384582806965E+00, -4.619228326889731E+00, -1.126856241675973E-01,  3.086655926049320E-03, -3.156879170539075E-03, -2.805971659757626E-04,
2470200.500000000, A.D. 2051-Jan-29 00:00:00.0000, -3.345252416464374E+00, -4.650431985210879E+00, -1.154826314507327E-01,  3.139662824454295E-03, -3.083815463308800E-03, -2.787980491917388E-04,
2470210.500000000, A.D. 2051-Feb-08 00:00:00.0000, -3.313593596805025E+00, -4.680903882090266E+00, -1.182614603721229E-01,  3.191988559141419E-03, -3.010525530015804E-03, -2.769614976218612E-04,
2470220.500000000, A.D. 2051-Feb-18 00:00:00.0000, -3.281414877245653E+00, -4.710641714382712E+00, -1.210217366543326E-01,  3.243644687476540E-03, -2.937001161739482E-03, -2.750875204219338E-04,
2470230.500000000, A.D. 2051-Feb-28 00:00:00.0000, -3.248722898208739E+00, -4.739643095889632E+00, -1.237630859642667E-01,  3.294642253147647E-03, -2.863233956297508E-03, -2.731760973646140E-04,
2470240.500000000, A.D. 2051-Mar-10 00:00:00.0000, -3.215524192194293E+00, -4.767905555412200E+00, -1.264851336209545E-01,  3.344991799064905E-03, -2.789215315247410E-03, -2.712271791436752E-04,
2470250.500000000, A.D. 2051-Mar-20 00:00:00.0000, -3.181825188724900E+00, -4.795426534769983E+00, -1.291875043058563E-01,  3.394703379889457E-03, -2.714936440001695E-03, -2.692406875818066E-04,
2470260.500000000, A.D. 2051-Mar-30 00:00:00.0000, -3.147632219165648E+00, -4.822203386778467E+00, -1.318698217751626E-01,  3.443786574496001E-03, -2.640388327715890E-03, -2.672165158459935E-04,
2470270.500000000, A.D. 2051-Apr-09 00:00:00.0000, -3.112951521423956E+00, -4.848233373190221E+00, -1.345317085746231E-01,  3.492250497238146E-03, -2.565561768200329E-03, -2.651545287258343E-04,
2470280.500000000, A.D. 2051-Apr-19 00:00:00.0000, -3.077789244547180E+00, -4.873513662607089E+00, -1.371727857569354E-01,  3.540103807182984E-03, -2.490447340929642E-03, -2.630545628478416E-04,
2470290.500000000, A.D. 2051-Apr-29 00:00:00.0000, -3.042151453234962E+00, -4.898041328357869E+00, -1.397926726007770E-01,  3.587354716058206E-03, -2.415035411071861E-03, -2.609164267964149E-04,
2470300.500000000, A.D. 2051-May-09 00:00:00.0000, -3.006044132276219E+00, -4.921813346331454E+00, -1.423909863307328E-01,  3.634010995418567E-03, -2.339316124602025E-03, -2.587399011735423E-04,
2470310.500000000, A.D. 2051-May-19 00:00:00.0000, -2.969473190917892E+00, -4.944826592757540E+00, -1.449673418375292E-01,  3.680079983128068E-03, -2.263279402724944E-03, -2.565247386002650E-04,
2470320.500000000, A.D. 2051-May-29 00:00:00.0000, -2.932444467172331E+00, -4.967077841928528E+00, -1.475213513979281E-01,  3.725568589142916E-03, -2.186914935703092E-03, -2.542706636436974E-04,
2470330.500000000, A.D. 2051-Jun-08 00:00:00.0000, -2.894963732070471E+00, -4.988563763856789E+00, -1.500526243934473E-01,  3.770483300579421E-03, -2.110212176066912E-03, -2.519773726508844E-04,
2470340.500000000, A.D. 2051-Jun-18 00:00:00.0000, -2.857036693867277E+00, -5.009280921859760E+00, -1.525607670268887E-01,  3.814830186268196E-03, -2.033160330937175E-03, -2.496445334814602E-04,
2470350.500000000, A.D. 2051-Jun-28 00:00:00.0000, -2.818669002201780E+00, -5.029225770064407E+00, -1.550453820359950E-01,  3.858614901290219E-03, -1.955748353756412E-03, -2.472717852195302E-04,
2470360.500000000, A.D. 2051-Jul-08 00:00:00.0000, -2.779866252215137E+00, -5.048394650831322E+00, -1.575060684043287E-01,  3.901842690623503E-03, -1.877964936525202E-03, -2.448587378917490E-04,
2470370.500000000, A.D. 2051-Jul-18 00:00:00.0000, -2.740633988639068E+00, -5.066783792100582E+00, -1.599424210689291E-01,  3.944518391493043E-03, -1.799798501715760E-03, -2.424049720982919E-04,
2470380.500000000, A.D. 2051-Jul-28 00:00:00.0000, -2.700977709864910E+00, -5.084389304652473E+00, -1.623540306238964E-01,  3.986646434970277E-03, -1.721237193363037E-03, -2.399100385744163E-04,
2470390.500000000, A.D. 2051-Aug-07 00:00:00.0000, -2.660902871999598E+00, -5.101207179276416E+00, -1.647404830194329E-01,  4.028230846973362E-03, -1.642268867669031E-03, -2.373734577283026E-04,
2470400.500000000, A.D. 2051-Aug-17 00:00:00.0000, -2.620414892915354E+00, -5.117233283844768E+00, -1.671013592562040E-01,  4.069275248483304E-03, -1.562881083411150E-03, -2.347947191610350E-04,
2470410.500000000, A.D. 2051-Aug-27 00:00:00.0000, -2.579519156302169E+00, -5.132463360290054E+00, -1.694362350747153E-01,  4.109782854734324E-03, -1.483061092207592E-03, -2.321732811487344E-04,
2470420.500000000, A.D. 2051-Sep-06 00:00:00.0000, -2.538221015734320E+00, -5.146893021483502E+00, -1.717446806391975E-01,  4.149756473197111E-03, -1.402795828441726E-03, -2.295085700553174E-04,
2470430.500000000, A.D. 2051-Sep-16 00:00:00.0000, -2.496525798762495E+00, -5.160517748008577E+00, -1.740262602151663E-01,  4.189198500574718E-03, -1.322071898246598E-03, -2.267999796556720E-04,
2470440.500000000, A.D. 2051-Sep-26 00:00:00.0000, -2.454438811038677E+00, -5.173332884819930E+00, -1.762805318400211E-01,  4.228110919227536E-03, -1.240875567779102E-03, -2.240468704349825E-04,
2470450.500000000, A.D. 2051-Oct-06 00:00:00.0000, -2.411965340482800E+00, -5.185333637784847E+00, -1.785070469864816E-01,  4.266495292238920E-03, -1.159192751355505E-03, -2.212485688338764E-04,
2470460.500000000, A.D. 2051-Oct-16 00:00:00.0000, -2.369110661506347E+00, -5.196515070100102E+00, -1.807053502176655E-01,  4.304352757103976E-03, -1.077008998180136E-03, -2.184043663214316E-04,
2470470.500000000, A.D. 2051-Oct-26 00:00:00.0000, -2.325880039301889E+00, -5.206872098566470E+00, -1.828749788320819E-01,  4.341684018982833E-03, -9.943094771929855E-04, -2.155135183207273E-04,
2470480.500000000, A.D. 2051-Nov-05 00:00:00.0000, -2.282278734200217E+00, -5.216399489705062E+00, -1.850154624974945E-01,  4.378489343934554E-03, -9.110789607650114E-04, -2.125752430665315E-04,
2470490.500000000, A.D. 2051-Nov-15 00:00:00.0000, -2.238312006096340E+00, -5.225091855709018E+00, -1.871263228732743E-01,  4.414768551802450E-03, -8.273018082011191E-04, -2.095887204545495E-04,
2470500.500000000, A.D. 2051-Nov-25 00:00:00.0000, -2.193985118951610E+00, -5.232943650231495E+00, -1.892070732212443E-01,  4.450521007960722E-03, -7.429619495112458E-04, -2.065530908833681E-04,
2470510.500000000, A.D. 2051-Dec-05 00:00:00.0000, -2.149303345387083E+00, -5.239949164011429E+00, -1.912572180046707E-01,  4.485745613262229E-03, -6.580428690394754E-04, -2.034674540281967E-04,
2470520.500000000, A.D. 2051-Dec-15 00:00:00.0000, -2.104271971385879E+00, -5.246102520330107E+00, -1.932762524743782E-01,  4.520440792427809E-03, -5.725275878486766E-04, -2.003308674951687E-04,
2470530.500000000, A.D. 2051-Dec-25 00:00:00.0000, -2.058896301116444E+00, -5.251397670285450E+00, -1.952636622410839E-01,  4.554604481459844E-03, -4.863986450785062E-04, -1.971423454168628E-04,
2470540.500000000, A.D. 2052-Jan-04 00:00:00.0000, -2.013181661889361E+00, -5.255828387878067E+00, -1.972189228332712E-01,  4.588234113396372E-03, -3.996380788465680E-04, -1.939008569503798E-04,
2470550.500000000, A.D. 2052-Jan-14 00:00:00.0000, -1.967133409265456E+00, -5.259388264899660E+00, -1.991414992391911E-01,  4.621326602388752E-03, -3.122274056741146E-04, -1.906053245984812E-04,
2470560.500000000, A.D. 2052-Jan-24 00:00:00.0000, -1.920756932329315E+00, -5.262070705606913E+00, -2.010308454313136E-01,  4.653878326592999E-03, -2.241475981970086E-04, -1.872546223889039E-04,
2470570.500000000, A.D. 2052-Feb-03 00:00:00.0000, -1.874057659139415E+00, -5.263868921165431E+00, -2.028864038720312E-01,  4.685885109929585E-03, -1.353790615339695E-04, -1.838475739511044E-04,
2470580.500000000, A.D. 2052-Feb-13 00:00:00.0000, -1.827041062367342E+00, -5.264775923852110E+00, -2.047076049996670E-01,  4.717342202445917E-03, -4.590160863864489E-05, -1.803829504947122E-04,
2470590.500000000, A.D. 2052-Feb-23 00:00:00.0000, -1.779712665142017E+00, -5.264784521006357E+00, -2.064938666936594E-01,  4.748244258885484E-03,  4.430556529108522E-05, -1.768594686633715E-04,
2470600.500000000, A.D. 2052-Mar-04 00:00:00.0000, -1.732078047118665E+00, -5.263887308719428E+00, -2.082445937174774E-01,  4.778585315148703E-03,  1.352639097308720E-04, -1.732757882160062E-04,
2470610.500000000, A.D. 2052-Mar-14 00:00:00.0000, -1.684142850792490E+00, -5.262076665244396E+00, -2.099591771374118E-01,  4.808358763028575E-03,  2.269955478352554E-04, -1.696305095340559E-04,
2470620.500000000, A.D. 2052-Mar-24 00:00:00.0000, -1.635912788071763E+00, -5.259344744108640E+00, -2.116369937160002E-01,  4.837557323481991E-03,  3.195233066472904E-04, -1.659221710502812E-04,
2470630.500000000, A.D. 2052-Apr-03 00:00:00.0000, -1.587393647130092E+00, -5.255683466921781E+00, -2.132774052791809E-01,  4.866173017369064E-03,  4.128707479256966E-04, -1.621492465444300E-04,
2470640.500000000, A.D. 2052-Apr-13 00:00:00.0000, -1.538591299565284E+00, -5.251084515867792E+00, -2.148797580553902E-01,  4.894197133440517E-03,  5.070622006152386E-04, -1.583101422350283E-04,
2470650.500000000, A.D. 2052-Apr-23 00:00:00.0000, -1.489511707891107E+00, -5.245539325862929E+00, -2.164433819846621E-01,  4.921620193778124E-03,  6.021227951779843E-04, -1.544031936977905E-04,
2470660.500000000, A.D. 2052-May-03 00:00:00.0000, -1.440160933388006E+00, -5.239039076362150E+00, -2.179675899961795E-01,  4.948431916494048E-03,  6.980784995199241E-04, -1.504266626356954E-04,
2470670.500000000, A.D. 2052-May-13 00:00:00.0000, -1.390545144342755E+00, -5.231574682798918E+00, -2.194516772527076E-01,  4.974621175130426E-03,  7.949561564063445E-04, -1.463787334769542E-04,
2470680.500000000, A.D. 2052-May-23 00:00:00.0000, -1.340670624713552E+00, -5.223136787641947E+00, -2.208949203598197E-01,  5.000175954064305E-03,  8.927835227837670E-04, -1.422575097182235E-04,
2470690.500000000, A.D. 2052-Jun-02 00:00:00.0000, -1.290543783262840E+00, -5.213715751044337E+00, -2.222965765367709E-01,  5.025083299580998E-03,  9.915893122802322E-04, -1.380610098896052E-04,
2470700.500000000, A.D. 2052-Jun-12 00:00:00.0000, -1.240171163197645E+00, -5.203301641045066E+00, -2.236558827449142E-01,  5.049329267553466E-03,  1.091403242289729E-03, -1.337871631152199E-04,
2470710.500000000, A.D. 2052-Jun-22 00:00:00.0000, -1.189559452346008E+00, -5.191884223281433E+00, -2.249720547702657E-01,  5.072898868471377E-03,  1.192256084303662E-03, -1.294338043953334E-04,
2470720.500000000, A.D. 2052-Jul-02 00:00:00.0000, -1.138715493900613E+00, -5.179452950188258E+00, -2.262442862575282E-01,  5.095776008785744E-03,  1.294179716227425E-03, -1.249986696088765E-04,
2470730.500000000, A.D. 2052-Jul-12 00:00:00.0000, -1.087646297770851E+00, -5.165996949662993E+00, -2.274717476926796E-01,  5.117943427772094E-03,  1.397207176898939E-03, -1.204793902291152E-04,
2470740.500000000, A.D. 2052-Jul-22 00:00:00.0000, -1.036359052591643E+00, -5.151505013174488E+00, -2.286535853313663E-01,  5.139382629181997E-03,  1.501372722861806E-03, -1.158734877667208E-04,
2470750.500000000, A.D. 2052-Aug-01 00:00:00.0000, -9.848611384449615E-01, -5.135965583291840E+00, -2.297889200702442E-01,  5.160073806937252E-03,  1.606711887621666E-03, -1.111783679063530E-04,
2470760.500000000, A.D. 2052-Aug-11 00:00:00.0000, -9.331601403570053E-01, -5.119366740606901E+00, -2.308768462578730E-01,  5.179995764189631E-03,  1.713261543724006E-03, -1.063913142701313E-04,
2470770.500000000, A.D. 2052-Aug-21 00:00:00.0000, -8.812638626410922E-01, -5.101696190020172E+00, -2.319164304410370E-01,  5.199125824977452E-03,  1.821059968094515E-03, -1.015094817192621E-04,
2470780.500000000, A.D. 2052-Aug-31 00:00:00.0000, -8.291803441641317E-01, -5.082941246352755E+00, -2.329067100413039E-01,  5.217439737802245E-03,  1.930146911775030E-03, -9.652988908858717E-05,
2470790.500000000, A.D. 2052-Sep-10 00:00:00.0000, -7.769178746166684E-01, -5.063088819233128E+00, -2.338466919560488E-01,  5.234911571445902E-03,  2.040563675196751E-03, -9.144941136026178E-05,
2470800.500000000, A.D. 2052-Sep-20 00:00:00.0000, -7.244850118642205E-01, -5.042125397209018E+00, -2.347353510787750E-01,  5.251513602615882E-03,  2.152353187617479E-03, -8.626477134429611E-05,
2470810.500000000, A.D. 2052-Sep-30 00:00:00.0000, -6.718906004709940E-01, -5.020037031045192E+00, -2.355716287332403E-01,  5.267216193582800E-03,  2.265560090744486E-03, -8.097253072975878E-05,
2470820.500000000, A.D. 2052-Oct-10 00:00:00.0000, -6.191437915011145E-01, -4.996809316157965E+00, -2.363544310144816E-01,  5.281987658955691E-03,  2.380230827924835E-03, -7.556908041136716E-05,
2470830.500000000, A.D. 2052-Oct-20 00:00:00.0000, -5.662540637087313E-01, -4.972427374127794E+00, -2.370826270294509E-01,  5.295794121017085E-03,  2.496413739352699E-03, -7.005063007921528E-05,
2470840.500000000, A.D. 2052-Oct-30 00:00:00.0000, -5.132312462354218E-01, -4.946875833229944E+00, -2.377550470298005E-01,  5.308599352746429E-03,  2.614159163207512E-03, -6.441319706044009E-05,
2470850.500000000, A.D. 2052-Nov-09 00:00:00.0000, -4.600855429444412E-01, -4.920138807925424E+00, -2.383704804291886E-01,  5.320364607144955E-03,  2.733519542406141E-03, -5.865259436561300E-05,
2470860.500000000, A.D. 2052-Nov-19 00:00:00.0000, -4.068275585382257E-01, -4.892199877256725E+00, -2.389276736966415E-01,  5.331048430894472E-03,  2.854549536978545E-03, -5.276441783071425E-05,
2470870.500000000, A.D. 2052-Nov-29 00:00:00.0000, -3.534683266262582E-01, -4.863042062086666E+00, -2.394253281161580E-01,  5.340606460392058E-03,  2.977306143418468E-03, -4.674403220403310E-05,
2470880.500000000, A.D. 2052-Dec-09 00:00:00.0000, -3.000193399237679E-01, -4.832647801102498E+00, -2.398620974018119E-01,  5.348991199469391E-03,  3.101848822180252E-03, -4.058655617383525E-05,
2470890.500000000, A.D. 2052-Dec-19 00:00:00.0000, -2.464925827714319E-01, -4.800998925512019E+00, -2.402365851580238E-01,  5.356151776904599E-03,  3.228239631497625E-03, -3.428684635402959E-05,
2470900.500000000, A.D. 2052-Dec-29 00:00:00.0000, -1.929005661963981E-01, -4.768076632369570E+00, -2.405473421735469E-01,  5.362033680092682E-03,  3.356543367915058E-03, -2.783948000003647E-05,
2470910.500000000, A.D. 2053-Jan-08 00:00:00.0000, -1.392563657679302E-01, -4.733861456455246E+00, -2.407928635354208E-01,  5.366578462006034E-03,  3.486827715381569E-03, -2.123873625531277E-05,
2470920.500000000, A.D. 2053-Jan-18 00:00:00.0000, -8.557366252830716E-02, -4.698333240614005E+00, -2.409715855472881E-01,  5.369723418737156E-03,  3.619163404416010E-03, -1.447857575094369E-05,
2470930.500000000, A.D. 2053-Jan-28 00:00:00.0000, -3.186678730605640E-02, -4.661471104447447E+00, -2.410818824347498E-01,  5.371401235081391E-03,  3.753624382547845E-03, -7.552618384282814E-06,
2470940.500000000, A.D. 2053-Feb-07 00:00:00.0000,  2.184923125616693E-02, -4.623253411243685E+00, -2.411220628188488E-01,  5.371539595531530E-03,  3.890287996151089E-03, -4.541191520569427E-07,
2470950.500000000, A.D. 2053-Feb-17 00:00:00.0000,  7.555861459584989E-02, -4.583657733035993E+00, -2.410903659378076E-01,  5.370060756938660E-03,  4.029235182700109E-03,  6.824058048529103E-06,
2470960.500000000, A.D. 2053-Feb-27 00:00:00.0000,  1.292447776385257E-01, -4.542660813687005E+00, -2.409849575960833E-01,  5.366881077723750E-03,  4.170550673610826E-03,  1.428946878038725E-05,
2470970.500000000, A.D. 2053-Mar-09 00:00:00.0000,  1.828902672608196E-01, -4.500238529889112E+00, -2.408039258186761E-01,  5.361910498860422E-03,  4.314323207880628E-03,  2.195011866175226E-05,
2470980.500000000, A.D. 2053-Mar-19 00:00:00.0000,  2.364766952952577E-01, -4.456365849983821E+00, -2.405452761875177E-01,  5.355051969839323E-03,  4.460645754529620E-03,  2.981449643443261E-05,
2470990.500000000, A.D. 2053-Mar-29 00:00:00.0000,  2.899846654845069E-01, -4.411016790507616E+00, -2.402069268326529E-01,  5.346200811300876E-03,  4.609615745326270E-03,  3.789161001241616E-05,
2471000.500000000, A.D. 2053-Apr-08 00:00:00.0000,  3.433936937143597E-01, -4.364164370349595E+00, -2.397867030463906E-01,  5.335244006908684E-03,  4.761335319918116E-03,  4.619102589342662E-05,
2471010.500000000, A.D. 2053-Apr-18 00:00:00.0000,  3.966821207790768E-01, -4.315780562392685E+00, -2.392823314853182E-01,  5.322059416548583E-03,  4.915911583989315E-03,  5.472291221808285E-05,
2471020.500000000, A.D. 2053-Apr-28 00:00:00.0000,  4.498270168482478E-01, -4.265836242510606E+00, -2.386914339224054E-01,  5.306514901783347E-03,  5.073456879690541E-03,  6.349808573841599E-05,
2471030.500000000, A.D. 2053-May-08 00:00:00.0000,  5.028040767039652E-01, -4.214301135807965E+00, -2.380115205085578E-01,  5.288467352347598E-03,  5.234089066146392E-03,  7.252806302722258E-05,
2471040.500000000, A.D. 2053-May-18 00:00:00.0000,  5.555875046899236E-01, -4.161143760014387E+00, -2.372399824988647E-01,  5.267761599412114E-03,  5.397931807979360E-03,  8.182511642786667E-05,
2471050.500000000, A.D. 2053-May-28 00:00:00.0000,  6.081498881598834E-01, -4.106331365950995E+00, -2.363740843931132E-01,  5.244229199590052E-03,  5.565114872611550E-03,  9.140233533809306E-05,
2471060.500000000, A.D. 2053-Jun-07 00:00:00.0000,  6.604620580566248E-01, -4.049829874982549E+00, -2.354109554352495E-01,  5.217687074308097E-03,  5.735774434893463E-03,  1.012736931828311E-04,
2471070.500000000, A.D. 2053-Jun-17 00:00:00.0000,  7.124929350810872E-01, -3.991603813415198E+00, -2.343475804127848E-01,  5.187935984555680E-03,  5.910053382415490E-03,  1.114541205774971E-04,
2471080.500000000, A.D. 2053-Jun-27 00:00:00.0000,  7.642093596829552E-01, -3.931616243853619E+00, -2.331807896901269E-01,  5.154758816132466E-03,  6.088101617861771E-03,  1.219595855242172E-04,
2471090.500000000, A.D. 2053-Jul-07 00:00:00.0000,  8.155759038452747E-01, -3.869828693564419E+00, -2.319072484013130E-01,  5.117918648479516E-03,  6.270076354561564E-03,  1.328071814689075E-04,
2471100.500000000, A.D. 2053-Jul-17 00:00:00.0000,  8.665546623515503E-01, -3.806201079943234E+00, -2.305234447195189E-01,  5.077156577068997E-03,  6.456142398894213E-03,  1.440152240174809E-04,
2471110.500000000, A.D. 2053-Jul-27 00:00:00.0000,  9.171050209063082E-01, -3.740691633264287E+00, -2.290256771131558E-01,  5.032189255703590E-03,  6.646472409165730E-03,  1.556033570093893E-04,
2471120.500000000, A.D. 2053-Aug-06 00:00:00.0000,  9.671833981157406E-01, -3.673256817025696E+00, -2.274100404917396E-01,  4.982706118849334E-03,  6.841247114300545E-03,  1.675926686067893E-04,
2471130.500000000, A.D. 2053-Aug-16 00:00:00.0000,  1.016742957889053E+00, -3.603851246395329E+00, -2.256724111374337E-01,  4.928366234246419E-03,  7.040655471575844E-03,  1.800058182314375E-04,
2471140.500000000, A.D. 2053-Aug-26 00:00:00.0000,  1.065733288274795E+00, -3.532427605467306E+00, -2.238084303088607E-01,  4.868794727103780E-03,  7.244894743238616E-03,  1.928671753224046E-04,
2471150.500000000, A.D. 2053-Sep-05 00:00:00.0000,  1.114100042133288E+00, -3.458936564270580E+00, -2.218134863950522E-01,  4.803578711536116E-03,  7.454170463246959E-03,  2.062029706808066E-04,
2471160.500000000, A.D. 2053-Sep-15 00:00:00.0000,  1.161784534339006E+00, -3.383326696828832E+00, -2.196826954884974E-01,  4.732262650535134E-03,  7.668696253274034E-03,  2.200414615572290E-04,
2471170.500000000, A.D. 2053-Sep-25 00:00:00.0000,  1.208723289342417E+00, -3.305544401992999E+00, -2.174108802323269E-01,  4.654343051677478E-03,  7.888693444192877E-03,  2.344131119464815E-04,
2471180.500000000, A.D. 2053-Oct-05 00:00:00.0000,  1.254847531946170E+00, -3.225533829262103E+00, -2.149925467847495E-01,  4.569262396263410E-03,  8.114390445527994E-03,  2.493507888935724E-04,
2471190.500000000, A.D. 2053-Oct-15 00:00:00.0000,  1.300082613061976E+00, -3.143236812499011E+00, -2.124218597409273E-01,  4.476402185309494E-03,  8.346021781019005E-03,  2.648899745800149E-04,
2471200.500000000, A.D. 2053-Oct-25 00:00:00.0000,  1.344347360946852E+00, -3.058592815412152E+00, -2.096926148588862E-01,  4.375074964228832E-03,  8.583826678521672E-03,  2.810689932551674E-04,
2471210.500000000, A.D. 2053-Nov-04 00:00:00.0000,  1.387553346898953E+00, -2.971538893957544E+00, -2.067982094462144E-01,  4.264515159620981E-03,  8.828047068923584E-03,  2.979292519737324E-04,
2471220.500000000, A.D. 2053-Nov-14 00:00:00.0000,  1.429604052563468E+00, -2.882009682441237E+00, -2.037316102754703E-01,  4.143868528425957E-03,  9.078924814428371E-03,  3.155154938203160E-04,
2471230.500000000, A.D. 2053-Nov-24 00:00:00.0000,  1.470393923847854E+00, -2.789937412079633E+00, -2.004853189158521E-01,  4.012179990859474E-03,  9.336697947530897E-03,  3.338760607118416E-04,
2471240.500000000, A.D. 2053-Dec-04 00:00:00.0000,  1.509807294054373E+00, -2.695251973299983E+00, -1.970513344129299E-01,  3.868379596562528E-03,  9.601595626472852E-03,  3.530631596852733E-04,
2471250.500000000, A.D. 2053-Dec-14 00:00:00.0000,  1.547717156152385E+00, -2.597881036510636E+00, -1.934211133257392E-01,  3.711266334243654E-03,  9.873831411515448E-03,  3.731331232726953E-04,
2471260.500000000, A.D. 2053-Dec-24 00:00:00.0000,  1.583983760997833E+00, -2.497750250561741E+00, -1.895855272448992E-01,  3.539489453355239E-03,  1.015359435460661E-02,  3.941466501147650E-04,
2471270.500000000, A.D. 2054-Jan-03 00:00:00.0000,  1.618453014821644E+00, -2.394783543923912E+00, -1.855348180860737E-01,  3.351526932639214E-03,  1.044103724043808E-02,  4.161690051377300E-04,
2471280.500000000, A.D. 2054-Jan-13 00:00:00.0000,  1.650954645505547E+00, -2.288903561201272E+00, -1.812585517048301E-01,  3.145660701932715E-03,  1.073626111492192E-02,  4.392701490694313E-04,
2471290.500000000, A.D. 2054-Jan-23 00:00:00.0000,  1.681300103171596E+00, -2.180032277488259E+00, -1.767455707455391E-01,  2.919948218132423E-03,  1.103929497338985E-02,  4.635247533815618E-04,
2471300.500000000, A.D. 2054-Feb-02 00:00:00.0000,  1.709280156749174E+00, -2.068091846069369E+00, -1.719839481672043E-01,  2.672190027831156E-03,  1.135006911967306E-02,  4.890120374837583E-04,
2471310.500000000, A.D. 2054-Feb-12 00:00:00.0000,  1.734662144812849E+00, -1.953005752094702E+00, -1.669609436459537E-01,  2.399893018312151E-03,  1.166838024336205E-02,  5.158153385764509E-04,
2471320.500000000, A.D. 2054-Feb-22 00:00:00.0000,  1.757186836715317E+00, -1.834700367106606E+00, -1.616629661248007E-01,  2.100229227928547E-03,  1.199384569618648E-02,  5.440212873168222E-04,
2471330.500000000, A.D. 2054-Mar-04 00:00:00.0000,  1.776564860393751E+00, -1.713107028122439E+00, -1.560755473008609E-01,  1.769990450944040E-03,  1.232584367978328E-02,  5.737184092601098E-04,
2471340.500000000, A.D. 2054-Mar-14 00:00:00.0000,  1.792472658334064E+00, -1.588164802623484E+00, -1.501833329859601E-01,  1.405539470588605E-03,  1.266343507349155E-02,  6.049948992788755E-04,
2471350.500000000, A.D. 2054-Mar-24 00:00:00.0000,  1.804547946087556E+00, -1.459824149228521E+00, -1.439701022763953E-01,  1.002759756530031E-03,  1.300526144957320E-02,  6.379352164692970E-04,
2471360.500000000, A.D. 2054-Apr-03 00:00:00.0000,  1.812384673714013E+00, -1.328051745262109E+00, -1.374188286386512E-01,  5.570071170632332E-04,  1.334941240482443E-02,  6.726150110748612E-04,
